Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,infra_tipo,infra_descripcion,infra_interes,infra_senalizacion_externa,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,79427,4,true,false,,HERIM00248,Fotos 227 y 228,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,4,7,Fuente y pilón deteriorado,false,false,POINT (-3.747800158466446 42.802754163111416)
,,,,,,-1,-1,-1,,,79428,4,true,false,,HERIM00044,"Lavadero en Vallejo, alimentado por la fuente del punto 31",2010-05-09T22:00:00Z,2004-08-25T22:00:00Z,1,45,Lavadero bajo la fuente de Vallejo,false,false,POINT (-3.725966528783029 42.879453103433271)
,,,,,,-1,-1,-1,,,79429,4,true,false,,HERIM00048,,2010-05-10T22:00:00Z,2004-08-25T22:00:00Z,3,45,Lavadero en Arreba,false,false,POINT (-3.75505428026832 42.89204335512121)
,,,,,,-1,-1,-1,,,79430,4,true,false,,HERIM00059,,2010-05-28T22:00:00Z,2004-08-25T22:00:00Z,1,45,Lavadero en Cueva de M.,false,false,POINT (-3.708587176945225 42.904767568556714)
,,,,,,-1,-1,-1,,,79431,4,false,false,,HERIM00119,En la entrada al monte U.P. 350,2010-06-10T22:00:00Z,2004-08-25T22:00:00Z,1,45,Lavadero bajo abrevadero en Pob. De Arreba.,false,false,POINT (-3.771598866398259 42.889969907180486)
,,,,,,-1,-1,-1,,,79432,4,true,false,,HERIM00056,,2010-05-27T22:00:00Z,2004-08-25T22:00:00Z,3,46,Mesa con bancos de madera en Fuente Honda.,false,false,POINT (-3.713243544080691 42.880451607436051)
,,,,,,-1,-1,-1,,,79433,4,true,false,,HERIM00057,,2010-05-27T22:00:00Z,2004-08-25T22:00:00Z,3,46,Mesa con bancos de madera en Fuente Honda.,false,false,POINT (-3.713268447019979 42.880487473194414)
,,,,,,-1,-1,-1,,,79434,4,true,false,,HERIM00058,Camino sujetado con maderas,2010-05-27T22:00:00Z,2004-08-25T22:00:00Z,3,21,Camino contenido con maderas.,false,false,POINT (-3.714572292086933 42.884180489370529)
,,,,,,-1,-1,-1,,,79435,4,true,false,,HERIM00080,,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,21,Lavadero La Rad.,false,false,POINT (-3.913352297018088 42.675220908834724)
,,,,,,-1,-1,-1,,,79436,4,true,false,,HERIM00082,Interesante restaurar el lavadero y acondicionar la zona como zona de descanso.,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,4,21,Lavadero Las Huertas. Situado en las huertas de La Rad.,false,false,POINT (-3.9122839997066 42.673941634463461)
,,,,,,-1,-1,-1,,,79437,4,true,false,,HERIM00095,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,21,Lavadero,false,false,POINT (-3.888970742748234 42.689983631501654)
,,,,,,-1,-1,-1,,,79438,4,true,false,,HERIM00107,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,21,Lavadero,false,false,POINT (-3.875534351321202 42.689393704249845)
,,,,,,-1,-1,-1,,,79439,4,true,false,,HERIM00111,Sería conveniente acondicionar la zona de la fuente y lavadero,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,21,"El Lavadero, tiene una fuente",false,false,POINT (-3.9543666271693 42.69882309162967)
,,,,,,-1,-1,-1,,,79440,4,true,false,,HERIM00124,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,21,muelle de carga. Junto a carretera,false,false,POINT (-3.752999312513789 42.72619219957614)
,,,,,,-1,-1,-1,,,79441,4,true,false,,HERIM00181,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,21,Refugio de caza de 9m2,false,false,POINT (-3.849611819243379 42.738421036370823)
,,,,,,-1,-1,-1,,,79442,4,true,false,,HERIM00199,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,21,Apeadero de autobús cubierto,false,false,POINT (-3.616590059021225 42.80038398431666)
,,,,,,-1,-1,-1,,,79443,4,true,false,,HERIM00217,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,21,Apeadero de autobús cubierto,false,false,POINT (-3.793523209813887 42.831200398866976)
,,,,,,-1,-1,-1,,,79444,4,true,false,,HERIM00229,,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,4,21,Quintanilla Colina. 3 Mesas y 9 bancos,false,false,POINT (-3.72954897997183 42.839811705000862)
,,,,,,-1,-1,-1,,,79445,4,true,false,,HERIM00235,Madera,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,1,21,3 Mesas y 6 bancos,false,false,POINT (-3.70519458496263 42.86428753430345)
,,,,,,-1,-1,-1,,,79446,4,true,false,,HERIM00239,,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,1,21,4 bancos y 1 papelera,false,false,POINT (-3.722557968827306 42.837388587209993)
,,,,,,-1,-1,-1,,,79447,4,true,false,,HERIM00242,Hontanilla,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,3,21,Hontanilla. Manantial y depósito de agua,false,false,POINT (-3.690501564249042 42.802474639105505)
,,,,,,-1,-1,-1,,,79448,4,true,false,,HERIM00047,,2010-05-10T22:00:00Z,2004-08-25T22:00:00Z,3,22,Papelera en el exterior de la Iglesia,false,false,POINT (-3.754858780395731 42.892080665166169)
,,,,,,-1,-1,-1,,,79449,4,true,false,,HERIM00089,"Pasarela en mal estado, es necesario restaurar",2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,22,Pasarela de madera,false,false,POINT (-3.964841165576556 42.733451283843898)
,,,,,,-1,-1,-1,,,85962,4,true,false,,PEUIM00224,,2010-08-04T22:00:00Z,1995-05-29T22:00:00Z,2,7,Manantial,false,false,POINT (-5.030148748522487 42.903195108879551)
,,,,,,-1,-1,-1,,,79450,4,true,false,,HERIM00075,Es imprescindible restaurar la antigua pasarela que da unión con La Rad y Trashaedo,2010-02-28T23:00:00Z,2004-08-25T22:00:00Z,4,23,Antigua pasarela en ruinas,false,false,POINT (-3.904785943105552 42.702215308875132)
,,,,,,-1,-1,-1,,,79451,4,true,false,,HERIM00077,Es necesario mejorar el acceso (zona descarnada por las crecidas) y mejorar la barandilla.,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,3,23,Pasarela del río Rudrón,false,false,POINT (-3.892527331829801 42.692837728584152)
,,,,,,-1,-1,-1,,,79452,4,true,false,,HERIM00078,Pasarela sin barandilla. Sería necesario colocar barandilla,2010-03-31T22:00:00Z,2004-08-25T22:00:00Z,4,23,Pasarela del cauce molinar. Molino el Zurdo.,false,false,POINT (-3.892381368763675 42.692874887839686)
,,,,,,-1,-1,-1,,,79453,4,true,false,,HERIM00084,,2010-04-30T22:00:00Z,2009-12-31T23:00:00Z,1,23,Pasarela restaurada que da acceso,false,false,POINT (-3.83878127041825 42.761235023321007)
,,,,,,-1,-1,-1,,,79454,4,true,false,,HERIM00096,"Pasarela en ruinas, quedan los pilares de piedra. Interesante reconstruir la pasarela que da acceso al camino",2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,23,Pasarela caida en el Rudrón,false,false,POINT (-3.888228758501661 42.689313976015683)
,,,,,,-1,-1,-1,,,79455,4,true,false,,HERIM00100,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,23,Pasarela,false,false,POINT (-3.87440209263185 42.772216293923719)
,,,,,,-1,-1,-1,,,79456,4,true,false,,HERIM00101,,2010-05-31T22:00:00Z,2004-08-25T22:00:00Z,3,23,Pasarela,false,false,POINT (-3.874385816869838 42.771928246454834)
,,,,,,-1,-1,-1,,,79457,4,true,false,,HERIM00106,Necesario colocar barandilla,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,4,23,Pasarela del Rudrón sin varandilla.,false,false,POINT (-3.876900484603619 42.690184742333834)
,,,,,,-1,-1,-1,,,79458,4,true,false,,HERIM00126,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Pasarela del Rudrón. Junto a carretera y aparcamiento,false,false,POINT (-3.801945255537013 42.735864984265653)
,,,,,,-1,-1,-1,,,79459,4,true,false,,HERIM00130,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Sobre el Rudrón. Junto a carretera,false,false,POINT (-3.802735658088498 42.753573112966031)
,,,,,,-1,-1,-1,,,79460,4,true,false,,HERIM00142,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,23,Pasarela sin barandilla.,false,false,POINT (-3.751973596894008 42.788876601505969)
,,,,,,-1,-1,-1,,,79461,4,true,false,,HERIM00144,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Pasarela en San Felices del Rudrón. Pasarela hormigón de 1m,false,false,POINT (-3.802699931522867 42.753645406655856)
,,,,,,-1,-1,-1,,,79462,4,true,false,,HERIM00145,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,"Pasarela en Covanera. Pasarela hormigón de 1,5m",false,false,POINT (-3.805929507495464 42.742600094389942)
,,,,,,-1,-1,-1,,,79463,4,true,false,,HERIM00146,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,"Pasarela en Barrio Nápoles .Pasarela hormigón de 1,5m",false,false,POINT (-3.796525347447563 42.761955479253075)
,,,,,,-1,-1,-1,,,79464,4,true,false,,HERIM00149,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,"1 vidrio, 1 papel, 1 envases, 6 genericos",false,false,POINT (-3.77699790526001 42.77095994802059)
,,,,,,-1,-1,-1,,,79465,4,true,false,,HERIM00166,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Rudrón en Covanera 1.6m hormigón,false,false,POINT (-3.801625454389548 42.735696119860052)
,,,,,,-1,-1,-1,,,79466,4,true,false,,HERIM00167,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Arroyo Pozo Azul 1m,false,false,POINT (-3.79847340216089 42.737582264390163)
,,,,,,-1,-1,-1,,,79467,4,true,false,,HERIM00168,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,3,23,Colgante,false,false,POINT (-3.834891963212986 42.71667308037879)
,,,,,,-1,-1,-1,,,79468,4,true,false,,HERIM00169,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,En Tablada 2.2m hormigón,false,false,POINT (-3.842888904910984 42.723719809005814)
,,,,,,-1,-1,-1,,,79469,4,true,false,,HERIM00212,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Pasarela de hormigón,false,false,POINT (-3.77338487066958 42.79493868536651)
,,,,,,-1,-1,-1,,,79470,4,true,false,,HERIM00220,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,23,Orbaneja del Castillo. Pasarela hormigón,false,false,POINT (-3.794593783801147 42.834542941250092)
,,,,,,-1,-1,-1,,,79471,4,true,false,,HERIM00230,,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,4,23,Pasarela de Tubilleja,false,false,POINT (-3.718761513931036 42.851892974820217)
,,,,,,-1,-1,-1,,,79472,4,true,false,,HERIM00234,1.5 m.,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,1,23,Pasarela de hormigón,false,false,POINT (-3.705549261803771 42.864258333390801)
,,,,,,-1,-1,-1,,,79473,4,true,false,,HERIM00022,,2010-05-16T22:00:00Z,2004-08-25T22:00:00Z,3,9,Puente romano,true,false,POINT (-3.73070755523575 42.840150992001966)
,,,,,,-1,-1,-1,,,79474,4,true,false,,HERIM00030,,2010-05-16T22:00:00Z,2004-08-25T22:00:00Z,3,9,Puente con acceso a Cidad de Ebro,false,false,POINT (-3.714124839141089 42.893161479308247)
,,,,,,-1,-1,-1,,,79475,4,true,false,,HERIM00035,,2010-05-16T22:00:00Z,2004-08-25T22:00:00Z,1,9,Puente de acceso a Manzanedillo,false,false,POINT (-3.689722224038493 42.894841984275416)
,,,,,,-1,-1,-1,,,79476,4,true,false,,HERIM00036,"Puente sobre el Ebro y Presa. Da acceso a la Finca Particular ""El Hayadal del Ebro"". La ruta Gr-99 pasa por la margen derecha. Actualmente cerrado el paso para vehículos.",2010-05-08T22:00:00Z,2004-08-25T22:00:00Z,1,9,Puente de la Presa da acceso a la Finaca Hayadal del Ebro,false,false,POINT (-3.631872962993456 42.894536522630844)
,,,,,,-1,-1,-1,,,79477,4,true,false,,HERIM00062,,2010-05-28T22:00:00Z,2004-08-25T22:00:00Z,3,9,Puente sobre arroyo en Manzanedo.,false,false,POINT (-3.690675386887681 42.895745763643163)
,,,,,,-1,-1,-1,,,79478,4,true,false,,HERIM00070,Puente de acceso a la Finca de retuerto sobre el río Ebro.,2010-06-07T22:00:00Z,2004-08-25T22:00:00Z,3,9,Puente de acceso a la finca de Retuerto,false,false,POINT (-3.666136312880166 42.891730771096093)
,,,,,,-1,-1,-1,,,79479,4,true,false,,HERIM00090,,2010-04-30T22:00:00Z,1940-01-01T00:00:00Z,1,9,"Puente del arroyo Fuentes. En el casco urbano, en la entrada de Barrio Panizares",false,false,POINT (-3.962478711303716 42.719710882221463)
,,,,,,-1,-1,-1,,,79480,4,true,false,,HERIM00105,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,9,Puente del Rudrón. Está en la salida de Santa Coloma a Terradillos,false,false,POINT (-3.876035933908457 42.689470918516683)
,,,,,,-1,-1,-1,,,79481,4,true,false,,HERIM00108,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,9,Puente del San Antón,false,false,POINT (-3.87560252765538 42.689032963310147)
,,,,,,-1,-1,-1,,,79482,4,true,false,,HERIM00109,,2010-04-30T22:00:00Z,2004-08-25T22:00:00Z,1,9,Puente romano del San Antón,true,false,POINT (-3.875536692343753 42.68869125775943)
,,,,,,-1,-1,-1,,,79483,4,true,false,,HERIM00245,Ebro en Orbaneja del Castillo.,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,4,9,Puente de hormigón,false,false,POINT (-3.792077659444498 42.832975443938331)
,,,,,,-1,-1,-1,,,79484,4,true,false,,HERIM00246,Canal,2009-12-31T23:00:00Z,2004-08-25T22:00:00Z,1,9,Puente canal de la central,false,false,POINT (-3.766658023528181 42.791850056569089)
,,,,,,-1,-1,-1,,,79485,4,true,false,,HERIM00025,"Depósito de aguas para la extinción de incendios, el viejo. En Población de Arreba",2010-06-01T22:00:00Z,2004-08-25T22:00:00Z,1,5,Punto de agua para incendios.,false,false,POINT (-3.767803351284048 42.897947014805197)
,,,,,,-1,-1,-1,,,79486,4,true,false,,HERIM00026,"Depósito de aguas para la extinción de incendios, el nuevo. En Población de Arreba.",2010-06-01T22:00:00Z,2004-08-25T22:00:00Z,1,5,Punto de agua para incendios,false,false,POINT (-3.767863805793298 42.897883572990182)
,,,,,,-1,-1,-1,,,79487,4,true,false,,HERIM00004,,2010-05-16T22:00:00Z,2004-08-25T22:00:00Z,4,47,Escombrera ilegal,false,false,POINT (-3.723129865635218 42.846241674598886)
,,,,,,-1,-1,-1,,,79488,4,true,false,,HERIM00027,,2010-05-16T22:00:00Z,2004-08-25T22:00:00Z,4,47,"Basurero, escombrera descontrolado",false,false,POINT (-3.746266926893116 42.892551234256622)
,,,,,,-1,-1,-1,,,79489,4,true,false,,HERIM00034,,2010-05-16T22:00:00Z,2004-08-25T22:00:00Z,4,47,Escombrera descontrolada,false,false,POINT (-3.698736708268278 42.893769731152624)
,,,,,,-1,-1,-1,,,80303,4,false,true,,HRDIM00001,Senda de la Vega,2010-02-11T23:00:00Z,2008-01-14T23:00:00Z,1,15,Barandilla 6m,false,false,POINT (-3.886832632112874 41.341569840150548)
,,,,,,-1,-1,-1,,,80304,4,false,true,,HRDIM00002,Senda de la Vega,2010-02-11T23:00:00Z,2008-01-14T23:00:00Z,1,15,Barandilla 28m,false,false,POINT (-3.887251157087015 41.341584629431573)
,,,,,,-1,-1,-1,,,80305,4,false,true,,HRDIM00003,Senda de la Vega,2010-02-11T23:00:00Z,2008-01-14T23:00:00Z,1,15,Barandilla 14m,false,false,POINT (-3.887480302513126 41.341735991186432)
,,,,,,-1,-1,-1,,,80306,4,false,true,,HRDIM00004,Senda de la Vega,2010-02-11T23:00:00Z,2008-01-14T23:00:00Z,1,15,Barandilla 6m,false,false,POINT (-3.887554209244175 41.34189755736513)
,,,,,,-1,-1,-1,,,80307,4,false,true,,HRDIM00005,Senda de la Vega,2010-02-11T23:00:00Z,2008-01-14T23:00:00Z,1,15,Barandilla 32m,false,false,POINT (-3.887946304728032 41.342606130216346)
,,,,,,-1,-1,-1,,,80308,4,false,true,,HRDIM00006,Aforador San frutos,2010-03-02T23:00:00Z,2008-01-14T23:00:00Z,1,3,Aforador De Personas,false,false,POINT (-3.876765150508227 41.326461269294377)
,,,,,,-1,-1,-1,,,80309,4,false,true,,HRDIM00007,Aforador villar,2010-03-03T23:00:00Z,2008-01-14T23:00:00Z,1,3,Aforador De Personas,false,false,POINT (-3.805308323449241 41.299383718071049)
,,,,,,-1,-1,-1,,,80310,4,false,true,,HRDIM00008,Aforador villaseca,2010-03-02T23:00:00Z,2008-01-14T23:00:00Z,1,26,Aforador De Vehículos con Placa Solar,false,false,POINT (-3.826165432564921 41.319404233091959)
,,,,,,-1,-1,-1,,,80311,4,false,true,,HRDIM00009,Barandilla villaseca,2010-03-02T23:00:00Z,2008-01-14T23:00:00Z,1,15,Pasamanos,false,false,POINT (-3.837400427965234 41.321556955967729)
,,,,,,-1,-1,-1,,,80312,4,false,true,,HRDIM00010,Barandilla s. Frutos,2010-03-02T23:00:00Z,2008-01-14T23:00:00Z,1,15,Pasamanos,false,false,POINT (-3.877483255614749 41.326545873701221)
,,,,,,-1,-1,-1,,,80313,4,false,true,,HRDIM00011,Fuente chorrillo,2010-03-03T23:00:00Z,2008-01-14T23:00:00Z,1,7,Fuente,false,false,POINT (-3.813260872867355 41.297256024219102)
,,,,,,-1,-1,-1,,,80314,4,false,true,,HRDIM00012,8 contenedores,2010-03-03T23:00:00Z,2008-01-14T23:00:00Z,1,18,Contenedores,false,false,POINT (-3.843026502812533 41.295456519285352)
,,,,,,-1,-1,-1,,,80315,4,false,true,,HRDIM00013,Fuente hontanilla,2010-03-04T23:00:00Z,2008-01-14T23:00:00Z,1,7,Fuente,false,false,POINT (-3.771241480966082 41.301337487846354)
,,,,,,-1,-1,-1,,,80316,4,false,true,,HRDIM00014,Mirador san frutos,2010-03-02T23:00:00Z,2008-01-14T23:00:00Z,1,15,Pasamanos,false,false,POINT (-3.871800060053713 41.328696861720324)
,,,,,,-1,-1,-1,,,80317,4,false,true,,HRDIM00015,Puente villar,2010-03-03T23:00:00Z,2008-01-14T23:00:00Z,1,9,Puente,false,false,POINT (-3.803851098672004 41.299384895689265)
,,,,,,-1,-1,-1,,,80318,4,false,true,,HRDIM00016,Almacen material personal campo,2010-03-03T23:00:00Z,2008-01-14T23:00:00Z,1,21,Otro,false,false,POINT (-3.842810954028117 41.295413058894326)
,,,,,,-1,-1,-1,,,80319,4,false,true,,HRDIM00017,Fuente redonda,2010-03-04T23:00:00Z,2008-01-14T23:00:00Z,1,7,Fuente,false,false,POINT (-3.775466243155483 41.301020856114825)
,,,,,,-1,-1,-1,,,80320,4,false,true,,HRDIM00018,Camino de la Lastra,2010-02-16T23:00:00Z,2008-01-14T23:00:00Z,3,26,Aforador vehículos con Placa solar,false,false,POINT (-3.884380614375721 41.27690503409832)
,,,,,,-1,-1,-1,,,80321,4,false,true,,HRDIM00019,Puente en la entrada principal del Área recreativa de Sebúlcor,2010-02-18T23:00:00Z,2008-01-14T23:00:00Z,3,9,Puente de acceso al área recreativa,false,false,POINT (-3.888130964819241 41.27346225656926)
,,,,,,-1,-1,-1,,,80322,4,false,true,,HRDIM00020,Puente en la entrada sur al Área recreativa de Sebúlcor,2010-02-18T23:00:00Z,2008-01-14T23:00:00Z,1,9,Puente de acceso al área recreativa,false,false,POINT (-3.88852600158627 41.27265752581323)
,,,,,,-1,-1,-1,,,80323,4,false,true,,HRDIM00021,Barrera con movimiento horizonta para su apertura,2010-02-18T23:00:00Z,2009-01-14T23:00:00Z,1,16,Barrera de acceso a Camino San Frutos desde aparcamiento,false,false,POINT (-3.868064385208894 41.328819395939583)
,,,,,,-1,-1,-1,,,80324,4,false,true,,HRDIM00022,Barrera con movimiento vertical para apertura,2010-02-18T23:00:00Z,2010-01-14T23:00:00Z,1,16,Barrera de acceso Puente de Talcano desde aparcamiento,false,false,POINT (-3.760780192890042 41.296459431406987)
,,,,,,-1,-1,-1,,,80325,4,false,true,,HRDIM00023,Senda de los Dos Ríos. Aparcamiento de Talcano,2010-08-04T22:00:00Z,2008-01-14T23:00:00Z,3,18,Contenedores basura,false,false,POINT (-3.760763374398115 41.296533315377218)
,,,,,,-1,-1,-1,,,80592,4,false,false,,HRRIM00001,"Asociado al equipamiento: PRC-SG-5, PR-SG-6",2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,true,POINT (-3.630144930625005 41.55085309275966)
,,,,,,-1,-1,-1,,,80593,4,false,false,,HRRIM00002,Asociado al equipamiento: PRC-SG-5,2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,true,POINT (-3.631422942704084 41.550341678417617)
,,,,,,-1,-1,-1,,,80595,4,false,false,,HRRIM00004,Asociado al equipamiento: AREA RECREATIVA DE LA PISADERA,2010-06-30T22:00:00Z,2010-06-29T22:00:00Z,1,16,,false,true,POINT (-3.663395527981882 41.5474144656758)
,,,,,,-1,-1,-1,,,80596,4,false,false,,HRRIM00005,"Asociado al equipamiento: PRC-SG-7, PRC-SG-9",2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,false,POINT (-3.62739520602397 41.523161898868096)
,,,,,,-1,-1,-1,,,80597,4,false,false,,HRRIM00006,LÍMITE CON MADERUELO,2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,false,POINT (-3.596725948803968 41.522019077925066)
,,,,,,-1,-1,-1,,,80598,4,false,false,,HRRIM00007,CAMINO VALDEVARNES A LINARES,2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,false,POINT (-3.581005543926314 41.507750993185326)
,,,,,,-1,-1,-1,,,80599,4,false,false,,HRRIM00008,CAMINO DE ISLA HACIA VALDEVACAS,2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,false,POINT (-3.523628531990748 41.487886203310168)
,,,,,,-1,-1,-1,,,80600,4,false,false,,HRRIM00009,Asociado al equipamiento: PRC-SG-10,2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,false,POINT (-3.5236731821883 41.487480670458481)
,,,,,,-1,-1,-1,,,80601,4,false,false,,HRRIM00010,Asociado al equipamiento: PRC-SG-10,2010-05-31T22:00:00Z,2005-10-19T22:00:00Z,1,16,,false,false,POINT (-3.522446710589203 41.488395987708351)
,,,,,,-1,-1,-1,,,80602,4,false,false,,HRRIM00011,Asociado al equipamiento: PR-SG-6,2010-05-31T22:00:00Z,2007-09-09T22:00:00Z,1,48,,false,false,POINT (-3.585620194729272 41.539802426469073)
,,,,,,-1,-1,-1,,,80603,4,false,false,,HRRIM00012,LA ISLA,2010-05-31T22:00:00Z,2008-01-19T23:00:00Z,1,49,,false,false,POINT (-3.544364750461763 41.515145095806609)
,,,,,,-1,-1,-1,,,80604,4,false,false,,HRRIM00013,Asociado al equipamiento: APARCAMIENTO DE LA CAÑADA,2010-05-31T22:00:00Z,2008-01-19T23:00:00Z,1,49,,false,false,POINT (-3.530371007235776 41.502366087832293)
,,,,,,-1,-1,-1,,,80605,4,false,false,,HRRIM00014,Asociado al equipamiento: APARCAMIENTO DE LAS HAZAS,2010-05-31T22:00:00Z,2008-01-19T23:00:00Z,1,49,,false,false,POINT (-3.509916821758699 41.494532161369122)
,,,,,,-1,-1,-1,,,80606,4,false,false,,HRRIM00015,Asociado al equipamiento: JARDIN BOTANICO CASA DEL PARQUE,2010-05-31T22:00:00Z,2009-02-09T23:00:00Z,1,17,,false,false,POINT (-3.654644588210447 41.548770664120113)
,,,,,,-1,-1,-1,,,80607,4,false,false,,HRRIM00016,"Asociado al equipamiento: PRC-SG-5, PR-SG-6",2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.62015449397569 41.554375181908412)
,,,,,,-1,-1,-1,,,80608,4,false,false,,HRRIM00017,"Asociado al equipamiento: PR-SG-6, PRC-SG-7",2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.609343835613589 41.547290262793602)
,,,,,,-1,-1,-1,,,80609,4,false,false,,HRRIM00018,Asociado al equipamiento: PRC-SG-5,2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.62005122704728 41.554862127684046)
,,,,,,-1,-1,-1,,,80610,4,false,false,,HRRIM00019,Asociado al equipamiento: JARDIN BOTANICO CASA DEL PARQUE,2010-05-31T22:00:00Z,2009-10-29T23:00:00Z,1,17,,false,false,POINT (-3.6543740075616 41.549285614823781)
,,,,,,-1,-1,-1,,,80611,4,false,false,,HRRIM00020,Asociado al equipamiento: JARDIN BOTANICO CASA DEL PARQUE MARGEN DEL RIO,2010-05-31T22:00:00Z,2009-10-29T23:00:00Z,1,17,,false,false,POINT (-3.655077300176614 41.548876286208085)
,,,,,,-1,-1,-1,,,80612,4,false,false,,HRRIM00021,Asociado al equipamiento: AREA RECREATIVA DE LA PISADERA. PERIMETRO EXTERIOR,2010-06-30T22:00:00Z,2010-06-29T22:00:00Z,1,17,,false,false,POINT (-3.66320876351608 41.547910939173789)
,,,,,,-1,-1,-1,,,80613,4,false,false,,HRRIM00022,Asociado al equipamiento: AREA RECREATIVA DE LA PISADERA. PERIMETRO DEL APARCAMIENTO DE VEHICULOS,2010-06-30T22:00:00Z,2010-06-29T22:00:00Z,1,17,,false,false,POINT (-3.663252946375404 41.547541389026385)
,,,,,,-1,-1,-1,,,80614,4,false,false,,HRRIM00023,Asociado al equipamiento: AREA RECREATIVA DE LA PISADERA. PERIMETRO DE LA FUENTE,2010-06-30T22:00:00Z,2010-06-29T22:00:00Z,1,17,,false,false,POINT (-3.663661869452184 41.547665130437899)
,,,,,,-1,-1,-1,,,80615,4,false,false,,HRRIM00024,"Asociado al equipamiento: PRC-SG-7, PRC-SG-9",2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.627609191833495 41.522980586265682)
,,,,,,-1,-1,-1,,,80616,4,false,false,,HRRIM00025,Asociado al equipamiento: PR-SG-8,2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.635885640677595 41.523646692041645)
,,,,,,-1,-1,-1,,,80617,4,false,false,,HRRIM00026,Asociado al equipamiento: JARDIN DEL CASCO URBANO DE VALDEVACAS DE MONTEJO,2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.635396116029486 41.520163592605833)
,,,,,,-1,-1,-1,,,80618,4,false,false,,HRRIM00027,Asociado al equipamiento: PRC-SG-10,2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.515499070200987 41.491444789178601)
,,,,,,-1,-1,-1,,,80619,4,false,false,,HRRIM00028,Asociado al equipamiento: PRC-SG-10,2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.517442771991419 41.493327597785537)
,,,,,,-1,-1,-1,,,80620,4,false,false,,HRRIM00029,Asociado al equipamiento: PRC-SG-10,2010-05-31T22:00:00Z,2005-10-24T22:00:00Z,1,17,,false,false,POINT (-3.525125097338374 41.486303098529206)
